Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
SSRM,,62.26,2.6,4.7,,,3.8,,11.9,80.86,2.63,22.2,68.5,0.57,1.33,1.21,5.31,3.54,223.83,17.41,20.7,,0.1,,0.14,2.63,,,10.01,5.75,3.76,1.1,0.84,,0.6,8.68,9.99,5.25,10.56,3.87,,,14.56,31.48,16.81,,,,18.34,0.34,,5.3,,0.88,,,,,10.5,0.29,0.33,,,3.83,,,0.31,0.34,1.78,,,,,,4.56,,10.96,75.71,,,7,3062137468.1975427,Precious Metals,Non-Energy Minerals
SSTK,,35.91,0.6,8.4,16.7,17.4,18.4,,9.6,24.5,3.45,,31.37,2.88,0.17,1.33,32.83,0.56,,8.35,35.45,0.36,0.11,,0.28,3.45,16.9,7.74,44.14,,,,1.36,5.92,0.52,3.08,2.34,3.63,7.46,28.61,9.44,9.51,59.2,58.24,12.52,,5.33,,6.41,2.23,25.06,7.99,0.35,1.39,,0.23,2.58,,44.79,,0.45,,,15.26,,0.36,0.65,,0.56,4.63,90.55,12.11,8.93,,3.77,,5.95,19.66,,,10,1473094207.0,Internet Software/Services,Technology Services
ST,4.68,50.01,1.5,5,,,17.8,,11.4,62.23,1.3,14.27,53.98,1.82,0.68,0.27,36.83,1.77,90.76,64.21,69.69,7.61,1.29,,0.14,1.3,38.69,16.58,27.7,13.46,10.37,2.12,2.1,2.58,0.37,7.6,5.52,1.3,10.22,4.68,8.95,3.9,45.36,30.53,2.96,,0.21,,13.45,1.85,920.75,10.4,,1.38,,,,,18.11,,0.61,,,11.24,,,0.89,,1.31,0.1,13.16,3.1,0.27,,1.91,,10.47,16.44,,,9,5775286141.999999,Electronic Equipment/Instruments,Electronic Technology
STAA,1.61,40.13,,23,,48.3,61.9,,24.1,36.06,,40.62,38.73,11.62,3.55,6.48,34.01,5.8,179.02,73.29,100.84,1.15,0.09,,,,59.13,49.2,114.84,,51.35,4.53,4.67,1.69,0.8,4.07,0.81,,56.06,20.8,38.7,13.19,74.15,79.24,,,4.99,,7.9,4.08,99.91,56.62,1.6,5.07,,,,,120.02,3.21,0.56,12.68,5.96,44.59,,2.26,3.25,4.1,5.21,3.45,14.35,6.26,4.33,,6.65,,,199.82,,,6,2102955233.0,Medical Specialties,Health Technology
STE,2.44,53.79,,11.9,8.9,16.4,21.2,5.6,12.7,54.44,1.35,,52.55,4.93,0.24,0.08,234.14,2.33,95.58,32.9,66.73,1.77,0.39,,0.26,0.89,29.45,18.11,42.76,26.43,16.43,4.6,4.95,3.4,0.63,11.57,2.57,0.96,25.62,18.15,9.48,6.21,248.55,43.19,6.21,,7.79,,17.23,3.64,58.1,29.53,2.07,4.51,,1.32,2.19,,39.17,11.04,1.12,,,23.35,49.34,1.84,2.34,92.91,1.49,3.66,26.7,8.59,6.37,,6.75,,0.98,66.14,,,10,22670331894.0,Medical Specialties,Health Technology
STEP,69.72,65.08,,,,,,,,69.45,1.88,38.03,67.06,1.57,0.13,0.67,52.52,1.14,,120.74,26.82,1.16,0.79,,0.95,1.88,18.28,14.84,26.13,,,4.86,5.14,5.47,0.1,19.68,3.93,1.83,31.06,,30.58,18.02,34.35,54.2,15.72,,6.97,,22.51,9.83,68.09,50.82,,4.97,,,,,25.02,,,,,22.97,207.46,,,,1.14,1.38,194.54,9.71,8.32,,6.67,,0.04,,,,4,3518011418.0,Investment Managers,Finance
STER,9.5,67.68,1.7,8.2,,25.6,,60.8,19.3,85.66,,21.85,73.87,1.77,0.43,0.13,16.01,1.62,,35.69,76.8,5.83,0.77,,,,62.03,21.41,33.53,,,,2.8,1.61,0.5,8.36,3.9,,15.89,,14.65,8.16,15.8,39.29,0.82,,,,4.33,2.15,,18.09,,2,,,,,24.03,,,,,17.58,,,,,1.62,,50.88,2.64,,,6.65,,1.77,,,,1,1300466972.0,Data Processing Services,Technology Services
STGW,44.76,61.56,,,,26.9,,,21.8,85.25,,2.17,70.23,0.97,0.11,0.08,6.92,0.9,,81.57,97.48,3.83,6,,,,12.58,5.23,23.31,,,,0.91,7.95,0.08,3.92,13.24,,9.03,,14.56,6.21,9.2,35.41,1.11,,0.01,,3.95,2.66,,11.53,,0.37,,,,,10.65,,,,,6.56,,,,,0.9,,58.51,7.42,0.04,,1.99,,14.4,,,,5,1458463085.0000002,Miscellaneous Commercial Services,Commercial Services
STLD,21.86,44.92,8.8,39.1,19.3,61.4,76.5,,35.4,57.58,3.12,2.4,47.45,5.27,0.47,0.41,118.94,2.35,74.35,27.76,36.8,0.97,0.33,,0.14,1.49,7.5,6.42,23.72,7.84,6.68,1.12,1.11,13.33,0.61,4.68,4.63,1.54,11.45,26.19,,,102.0,18.95,48.08,,11.1,,15.34,2.03,9.54,9.54,0.26,1.05,,0.28,1.85,,23.12,0.97,1.26,,60.07,7.15,11.27,0.38,0.69,2.2,1.19,13.52,27.38,21.14,22.54,,19.19,,8.72,14.67,,,9,16350757972.000002,Steel,Non-Energy Minerals
STM,,42.49,0.1,30.4,12.9,45.6,59.4,29.1,22.5,64.79,0.94,,49.02,4.27,1.77,1.89,30.59,3.35,120.71,73.71,43.48,0.84,0.2,,0.09,0.86,6.67,4.6,39.43,15.71,7.39,1.88,1.61,14.99,0.68,4.98,2.8,1.16,17.5,23.32,,,39.41,43.83,39.93,,18.93,,19.2,1.56,8.69,9.13,0.32,1.83,,0.21,1.02,,45.51,0.82,0.8,,6.65,6.84,14.26,0.37,1.05,1.62,2.56,12.11,27,15.84,17.81,,16.6,,1.02,17.38,,,10,39804847942.90174,Semiconductors,Electronic Technology
STN,31.31,52.83,,11.6,8,18,18.2,,11.3,69.86,1.01,3.44,56.78,3.53,0.13,0.1,84.5,1.39,,68.19,54.51,2.81,0.81,,0.22,0.71,27.37,17.76,30.83,,,2.61,2.19,3.65,0.42,7.17,3.8,0.72,26.91,14.87,14.78,,67.34,42.6,5.01,,4.95,,8.05,4.42,37.76,30.6,2.2,1.88,,2.05,1.77,,26.1,,1.74,,,20.96,29.76,2.64,1.82,,1.39,5.36,74.46,11.64,12.79,,8.04,,0.26,59.93,,,10,7399825415.586917,Engineering & Construction,Industrial Services
STNG,50.02,36.38,2.9,10.6,37.9,24.7,77.5,52.7,14.8,22.84,4.41,15.93,32.05,3.58,0.97,0.23,70.45,2.67,5.63,15.19,34.19,0.98,0.34,,0.11,2.21,5.62,4.51,5.48,5,4.15,3.04,3.23,17.79,0.73,58.95,22.02,2.27,5.04,30.65,,,63.61,62.14,5.23,,47.36,,53.28,1.3,5.54,5.67,0.22,2.63,,,,,4.45,0.57,1.67,,,4.28,4.93,0.23,0.47,1.3,2.63,15.73,22,21.47,25.28,,18.45,,22.79,32.47,,,5,3118457909.0000005,Marine Shipping,Transportation
STR,2.28,39.88,,,,36.5,,,26.5,41.32,7.82,12.58,38.98,0.93,0.57,0.02,21.88,5.34,,28.66,30.61,3.07,0.7,,0.94,7.82,87,8.2,19.72,,,4.11,4.5,1.15,0.32,22.82,8.04,5.48,31.85,,,5.23,0.0,50.3,2.96,,,,42.26,1.17,,11.42,,3.28,,,,,11.56,0.77,,,,4.36,,,,1.16,5.34,,0.68,0.67,,,4.19,,6.95,,,,2,4085781116.0,Investment Trusts/Mutual Funds,Miscellaneous
STRA,54.15,37.35,,,,,,,1.7,50.98,3.66,25.17,39.32,3.85,1.01,1.3,96.3,1.57,,31.14,26.27,0.92,0.12,,0.53,2.47,14.05,10.81,16.59,,,1.9,1.94,7.12,0.77,11.69,5.87,2.47,20.4,,,,84.69,47.07,,,9.84,,13.81,1.41,19.77,21.12,,1.97,,,,,16.61,3.44,1,,,12.95,18.13,,1,12.64,1.57,5.47,70.74,8.67,7.17,,5.9,,5.14,29.81,,,9,1867815007.0,Other Consumer Services,Consumer Services
STRL,56.93,53.25,,28.3,,26,42,60.8,13.2,64.09,,44.13,56.97,3.53,0.66,1.39,113.68,1.24,,31.68,53.76,1.24,0.58,,,,13.51,10.79,8.63,,10.59,1.56,1.63,7.4,0.34,18.9,11.2,,21.71,25.15,12.97,8.97,43.53,18.04,8.39,,7.85,,11.04,5.23,21.82,21.73,0.59,1.7,,,,,9.11,6.99,4.78,,,7.6,8.71,0.87,1.24,50.52,1.24,9.18,82.15,23.18,26.61,,12.12,,2.02,77.33,,,7,2280537140.0,Engineering & Construction,Industrial Services
STVN,,43.95,3.4,53.7,,20.2,24.3,,17.8,31.49,0.31,,40.19,4.3,0.16,0.25,18.62,1.74,131.03,121.1,81.86,1.25,0.24,,0.11,0.31,30.14,20.21,,28.25,19.13,4.63,4.68,3.32,0.6,,,0.31,32.38,,11.03,9.59,26.74,28.91,33.37,,11.27,,15.49,4.35,38.73,37.45,,4.37,,,,,,2.69,,,,34.43,,,,4.49,1.13,5.99,15.13,11.22,10.32,,7.7,,,,,,5,7774223963.0,Medical Specialties,Health Technology
STX,61.15,58.46,2.6,,1.7,,,,,77.39,3.13,20.63,64.59,1.02,0.44,0.24,103.27,1.08,82.61,119.23,26.45,5.45,,,2.19,2.78,33.81,25.23,39.56,14.44,12.31,2.88,4.01,2.96,,10.14,3.06,2.78,15,,89.24,16.4,58.84,23.45,1.27,,5.11,,6.44,,67.03,80.65,,3.28,,,,,33.7,,2.44,,,24.21,30.01,,2.92,,0.68,4.56,47.07,16.91,,,6.59,,3.82,23.79,,,9,13250325050.0,Computer Peripherals,Electronic Technology
STZ,,49.64,1.9,,5.9,4.4,18,,11.2,61.25,1.83,,53.48,3.33,0.02,0.01,243.7,1.23,147.01,77.61,32.43,3.16,1.16,,0.26,1.56,16.93,14.98,39.23,16.28,14.06,5.32,5.58,5.91,0.39,14.22,3.24,1.66,17.78,11.18,11.76,6.55,288.56,51.08,7.97,,24.42,,33.11,4.34,18.16,17.49,,4.43,,,,,31.18,,0.92,,,15.98,23.18,,1.87,,0.54,9.76,35.13,15.04,26.02,,12.4,,2.82,29.43,,,7,47725997447.0,Beverages: Alcoholic,Consumer Non-Durables
SU,19.14,55.35,5.4,12.7,24.3,66.9,,,35.1,44.21,5.44,15.66,53.79,2.3,0.23,0.15,40.35,1.46,59.31,89.1,43.22,0.9,0.35,,0.41,3.97,7.69,4.74,9.58,,,1.57,1.5,13,0.49,15.76,12.46,3.93,9.92,27.59,6.89,,35.32,40.62,12.47,,13.76,,17.33,1.57,9.35,10.46,0.56,1.29,,,,,8.21,0.89,0.83,,,4.7,6.46,0.42,0.57,1.71,0.93,8.6,15.19,13.91,17.57,,9.31,,8.8,23.88,,,8,45631665642.9528,Integrated Oil,Energy Minerals
SUI,4.41,60.88,,3.5,5.6,,,4.7,21.7,64.27,3.72,,61.52,0.85,0.04,0.01,132.29,0.29,44.5,,,10.05,1.14,,0.95,2.85,236,31.03,27.1,43.32,18.4,7.33,7.54,0.42,0.41,27.82,5.42,2.86,67.22,0.86,22.36,3.89,154.51,47.17,1.57,,,,17.12,2.4,153.83,33.55,15.98,5.14,,1.02,1.16,37.37,18.46,2.06,0.73,,,18.46,,,1.14,2.84,0.22,,,0.71,,,2.87,,,87.03,,,9,15644428325.0,Real Estate Investment Trusts,Finance
SUN,28.7,48.12,,15.2,0.5,10.9,26.4,0.1,28.4,58.5,6.49,,51.29,2.41,0.12,0.03,53.65,1.26,15.58,17.71,10.88,5.12,1.82,,0.83,6.43,11.16,9.66,93.22,11.75,8.46,5.63,0.63,8.96,0.3,0.68,2.19,6.56,8.68,23.17,19.97,,43.33,6.41,3.03,,3.27,,3.39,1.68,7.1,13.13,0.92,0.21,,,,,22.78,1.41,1.07,,,10.84,9.99,0.88,0.96,3.43,0.72,9.02,32.4,19,44.9,,9.59,,,26.83,,,7,4630933399.0,Wholesale Distributors,Distribution Services
SUPN,,72.31,,6.1,,,,,4.1,77.94,,7.39,74.8,4.57,1.12,8.69,34.44,1.91,392.25,28.6,83.72,0.33,0.04,,,,42.87,13.11,10.39,,,,2.55,2.33,0.73,24.51,8.14,,19.71,,102.2,4.47,32.16,88.34,,,0.83,,6.45,1.98,386.97,117.14,,3.05,,,,,12.47,5.93,0.79,,8.14,12.44,19.84,,0.96,6.75,1.69,0.4,199.15,3.73,0.56,,0.65,,16.54,23.59,,,9,1595794355.0,Pharmaceuticals: Major,Health Technology
SUZ,,66.71,1.5,86.3,,,41.5,,10.7,82.1,2.32,,73.68,0.81,1.37,0.23,10.13,2.48,96.15,82.33,61.35,10.79,2.35,,0.23,2.32,87.75,14.15,,16.84,7.46,3.51,3.29,1.14,0.27,,,5.68,7.65,15.93,19.96,10.05,9.09,38.74,2.43,,0.55,,26.07,1.74,117.79,9.89,,1.78,,,,,,1.13,0.79,,,4.41,174.3,,0.66,2.72,2.03,0.15,1.35,0.76,0.51,,,,,21.1,,,6,14129283481.889996,Pulp & Paper,Process Industries
SVC,,34.56,,,12,9.3,29.1,134.2,13.8,35.76,2.41,,32.96,,0.03,,4.34,0.31,,164.36,,11.03,5.5,,,18.42,50.3,12.48,31.38,,12.06,3.31,3.32,1.99,0.14,10.58,27.77,18.42,,32.26,,1.42,8.17,32.49,0.63,,,,10.63,0.71,,,,0.39,,,,3.33,3.63,,0.21,,,3.63,,,0.18,0.81,0.31,,,1.83,,,2.81,,35.32,72.33,,,6,1322062357.0,Real Estate Investment Trusts,Finance
SVV,,49.05,,29.3,,50.8,,99.3,22.7,72.67,,,56.95,1.45,0.66,0.13,9.56,1.03,19.61,54.4,3.03,7.65,3.06,,,,27.03,16.12,34.89,13.05,9.25,1.75,1.78,3.7,0.22,5.11,4.9,,12.99,,11.05,8.08,0.0,57.81,1.42,,2.47,,6.97,3.79,43.3,18.55,,1.06,,,,,21.09,,,,,9.21,,,,,0.87,2.05,13.7,6.27,12.58,,9.16,,,,,,3,3167337121.0,Specialty Stores,Retail Trade
SWI,9.15,55.42,,,,,6.4,,0.5,44.4,,,53.8,0.56,0.37,0.13,12.26,0.62,,42.15,44.23,4.87,0.97,,,,17.58,12.38,17.29,,,4.1,4.15,5.69,0.43,24.02,8.77,,11.68,,9.11,4.59,11.38,89.11,1.52,,2.96,,23.03,1.62,98.58,12.27,,2.73,,,,,11.3,,,,,10.15,21.4,,0.68,,0.62,0.72,297.71,6.78,1.68,,1.97,,5.97,,,,2,1657266871.0000002,Packaged Software,Technology Services
SWK,,59.67,1.5,,5,,,,9.4,67.32,4.19,,61,2.02,0.06,0.05,98.22,1.27,158.52,76.81,32.57,6.45,0.76,,0.9,3.3,50.26,21.01,21.46,15.44,10.98,1.4,1.38,1.99,0.39,6.42,6.61,3.34,23.45,,63.74,1.8,89.83,28.33,2.06,,,,7.1,1.73,,27.13,,0.94,,,,,14.74,,0.62,,,10.94,18.03,,1.28,,0.42,,9.6,2.4,,,14.34,,6.53,14.26,,,9,13479646938.0,Tools & Hardware,Consumer Durables
SWKS,12.48,51.11,1.2,14.9,11.8,14,20.5,28.7,14.7,58.04,4.94,12.85,52.73,7.74,2.25,1.06,105.19,5.75,138.57,21.48,58,0.9,0.19,,0.39,2.61,19.95,12.81,11.12,17.11,11.4,4.08,3.93,5.01,0.77,35.29,9.18,2.67,16.29,14.98,,,91.2,40.47,23.54,,17.85,,19.44,2.65,21.69,15.18,1.53,3.9,,0.6,0.52,,11.01,1.92,0.84,,12.54,9.89,14.86,1.81,0.96,5.45,4.29,9.36,27.7,11.29,12.63,,11.87,,8.51,15.63,,,10,15653944952.0,Semiconductors,Electronic Technology
SWN,1.52,42.48,,93.6,,,,,13.7,46.41,,,45.04,,0.01,,6.15,0.53,,142.41,32.53,,1.14,,,,,,,,5.29,2.45,1.98,,0.38,,,,10.22,20.94,21.78,,3.57,40.41,1.14,,,,2.91,1.8,,768.75,,1.22,,,,,,7.88,1.39,,,3.87,,,1.55,1.8,0.53,,,,,,1.15,,3.99,,,,6,7115451104.0,Integrated Oil,Energy Minerals
SWTX,33.88,60.74,,,,,,,,80.2,,,68.11,26.01,7.04,54.38,40.65,7.91,533.84,625.06,64.88,,0.01,,,,,,,,,12.39,29.69,,0.9,,,,,,27.81,324.59,0.0,95.76,,,,,,5.27,,,,33.66,,,,,,,,9.34,8.14,,,,,5.42,7.77,,,,,,,,0.25,,,,,1648088979.0000002,Pharmaceuticals: Major,Health Technology
SWX,16.72,47.29,,,3.2,,,,9.2,52.45,4.22,18.32,48.03,1.1,0.55,0.12,71.39,1.58,,23.62,60.13,5.55,1.49,,0.97,3.47,19.26,10.39,20.78,24.02,12.95,7.55,1.84,5.19,0.29,8.85,9.16,3.47,21.75,,15.16,3.54,71.47,18.09,1.51,,3.44,,8.29,1.47,28.22,28.05,,0.96,,,,,10.92,1.54,0.78,,,3.81,8.13,,793.22,1.89,1.58,1.53,5.41,4.78,5.47,,3.36,,4.42,20.94,,,9,4566640459.0,Gas Distributors,Utilities
SXI,18.66,54.48,0.8,7.9,7.9,12.7,17.9,6.4,4.2,68.12,1.04,15.75,57.81,6.18,1.21,0.82,170.98,3.37,79.5,52.65,62.61,1.47,0.3,,0.17,0.69,21.28,16.59,29.31,,,2.79,2.94,4.7,0.62,10.04,3.57,0.69,21.88,17.99,,,119.3,39.13,24.71,,10.14,,15.58,3.24,27.8,24.75,2.17,2.82,,,,,28.11,2.91,1.75,,43.18,21.97,26.53,1.63,1.64,7.69,2.69,7.29,31.7,11.44,11.93,,11.86,,3.87,30.86,,,10,1712651368.0,Electronic Equipment/Instruments,Electronic Technology
SXT,37.35,50.29,0.2,4.3,1.7,1.8,0.8,,3.1,65.31,2.68,21.25,54.4,4.68,0.13,0.05,74.12,4.16,205.12,40.62,71.56,3.14,0.63,,0.58,2.22,24.92,17.95,33.94,20.01,16.14,2.94,2.52,4.01,0.53,7.42,3.55,2.22,24.54,7.3,12.19,5.34,78.33,31.35,5.51,,5.83,,10.1,2.98,35.81,26.28,37.54,2.06,,2.11,2.25,,28.14,2.42,0.94,,436,17.7,36.97,,1.95,5.01,1.72,4.35,12.51,8.48,8.28,,6.02,,2.01,23.68,,,10,2695121212.0,Food: Specialty/Candy,Consumer Non-Durables
SYK,24.29,61.98,,12,9,17,12.6,3.7,12.3,83.79,1.43,,69.38,5.74,0.28,0.16,350.72,1.68,228.87,62.77,59.38,2.33,0.62,,0.28,0.9,33.57,26.99,50.61,28.54,23.43,6.34,6.63,2.98,0.51,13.1,2.1,0.92,29.22,11.27,12,8.26,323.64,63.63,,,16.12,,19.76,6.76,39.1,31.23,4.34,6.29,,1.92,2.85,,48.06,,1.25,,,39.46,46.23,3.3,2.96,,0.95,8.89,57.25,13.37,18.58,,11.14,,1.12,54.89,,,10,111187685730.99998,Medical Specialties,Health Technology
SYM,2.71,42.33,,,,,44.5,,115.9,63.49,,,48.64,1.2,0.83,,22.28,1.31,35.21,30.32,22.82,,,,,,,,27.65,,,0.96,1.02,,0.27,3.69,2.4,,49.71,,,40.67,0.0,14.34,,,,,,6.12,,,,1.32,,,,,36.04,,,,9.9,26.6,,,,5.49,1.18,,,,,,,,,,,,,2575352656.9999995,Industrial Machinery,Producer Manufacturing
SYNA,6.19,47.88,,10.7,,,12.9,,,64.47,,,52.87,2.58,3.16,0.9,77.37,4.19,87.4,49.33,52.41,,0.66,,,,,,,6.55,16,3,3.34,,0.52,,,,19.43,14.7,,,86.93,45.84,,,13.09,,,2.08,24.96,,,3.18,,,,,,,1.59,,,22.39,18.58,,0.98,8.44,3.78,4.79,,,9.86,,4.78,,0.19,36.33,,,8,3363511422.0,Semiconductors,Electronic Technology
SYY,4.87,62.51,1.3,7.6,3.4,22.5,44.1,15.4,16.2,71.75,3.36,,66,5.35,0.08,0.05,77.58,1.2,26.44,33.77,24.63,3.11,6.96,,0.47,2.61,15.82,12.03,23.26,13.79,11.18,0.61,0.64,6.32,0.08,2.74,5.65,2.64,16.86,20.01,7.67,4.38,85.35,18.53,5.28,,2.48,,4.06,20.52,19.94,18,1.31,0.49,,1.26,1.26,,18,,0.87,,,13,17.33,1.13,2.07,,0.69,8.12,39.58,20.44,93.12,,16.16,,2.9,29.95,,,10,35859831623.99999,Other Transportation,Transportation
T,30.08,57.72,,,,10.1,27.3,,,60.39,2.87,11.81,58.13,0.78,0.07,0.02,19.51,0.7,16.25,233.89,28.57,3.34,1.4,,0.48,5.69,11.54,6.43,13.57,11.77,6.36,2.32,2.33,8.67,0.27,17.18,15,5.69,8.86,3.49,,1.15,17.15,59.61,3.6,,10.41,,20.04,1.33,11.21,8.48,,1.15,,,,,6.68,,1.13,,,3.67,8.46,,0.46,,0.66,3.15,16.54,6.95,12.26,,5.04,,8.73,9.03,,,8,108879266727.0,Wireless Telecommunications,Communications
TAC,,67.67,,,9,35.4,,41.6,16.7,73.52,2.83,,70,0.65,0.19,0.08,8.51,0.84,55.39,207.63,65.38,2.75,2.34,,0.13,2,8.19,5.36,10.19,,,2.79,2.58,12.21,0.21,25.48,23.55,2.04,11.1,26.16,,,8.89,64.95,4.29,,19.5,,29.87,4.05,6.11,6.45,0.53,1.08,,,,,4,2.4,1.06,,,2.43,3.81,0.42,0.74,20.26,0.75,6.86,16.97,13.89,36.34,,9.96,,5.96,,,,6,2457521868.7162056,Electric Utilities,Utilities
TAK,,74.1,,11.9,1.5,,,,9.9,90.06,4.22,,79.95,0.97,0.35,0.16,14.88,1.26,288.35,104.4,61.84,5.53,0.7,,1.98,4.1,65.82,12.01,25.95,47.52,11.66,2.68,2.69,1.52,0.48,10.15,6.34,3.92,103.33,17.39,,1.72,15.75,66.18,2.05,,3.4,,6.1,0.88,47.85,47.85,5.56,1.57,,,,,15.58,,0.82,,,8.76,22.12,4.77,0.61,,0.74,1,9.14,1.47,2.09,,5.23,,,33.82,,,9,51821442000.81066,Pharmaceuticals: Major,Health Technology
TAL,63.02,38.29,2.1,,,,,,,36.51,,,37.61,2.68,2.55,9.89,8.59,2.94,32.5,50.42,10.93,5.97,0.09,,,,37.92,37.92,5.14,,439.3,1.05,1.35,2.64,0.7,26.24,8.23,,31.47,24.41,128.78,29.8,7.91,54.28,,,3.25,,,1.41,99.88,79.54,,3.21,,,,,12.36,2.29,0.42,2.88,2.24,12.36,197.49,,0.81,1.49,2.88,1.08,9.87,1.52,1.45,,,,,,,,5,4611557864.0,Miscellaneous Commercial Services,Commercial Services
TALO,,48.57,,15.1,,91.7,,,12.4,39.65,,,47.15,0.56,0.05,0.03,11.21,0.8,,34.35,42.22,1.38,0.53,,,,26.8,3.31,5.52,16.91,3.12,1.72,1.99,3.73,0.43,36.15,30.6,,86.23,,,9.57,11.79,24.28,1.5,,,,16.24,0.76,286.5,17.88,,0.97,,,,,2.76,0.76,,,,2.78,4.69,,0.5,0.74,0.8,,2.76,2.72,,,1.5,,,,,,4,2051885844.9999995,Oil & Gas Production,Energy Minerals
TAP,,52.12,0.5,2.7,42.2,57.6,54.2,7.8,6.5,49.31,2.9,,51.84,1.52,0.39,0.23,53.53,0.95,42.58,152.88,28.49,2.88,0.54,,0.28,3.16,9.32,6.73,12.19,9.94,7.01,1.4,1.38,10.73,0.48,11.31,12.16,3.27,9.57,12.5,3.59,0.63,61.43,39.14,9.66,,9.79,,15.74,0.84,9.8,8.95,,0.97,,,,,8.47,,0.78,,,5.51,7.14,,0.5,,0.75,4.39,40.21,7.82,8.89,,5.89,,9.72,14.16,,,8,13752719219.0,Beverages: Alcoholic,Consumer Non-Durables
TBLA,,50.24,,141.2,,,,,,59.49,,,53.86,1.93,0.45,0.88,3.27,1.31,,82.27,59.48,3.13,0.21,,,,,16.99,12.89,,12.94,0.65,0.7,,0.62,5.41,7.94,,10.72,,,18.48,2.65,28.52,,,,,,1.09,,,,0.7,,,,,12.95,,,,,8.94,,,,3.06,1.31,,,,,,,,16.92,,,,2,1298427665.9999998,Internet Software/Services,Technology Services
TCOM,24.31,48.12,,1.3,,76.6,,,25.8,59.41,,5.89,52.7,1.88,0.78,1.42,42.61,1.15,,660.48,87.96,3.59,0.37,,,,13.91,13.62,78.29,11.3,10.76,3.36,3.84,7.19,0.56,4.94,1.17,,13.84,,12.98,15.64,58.77,81.53,6.3,,22.91,,27.76,1.56,19.14,13.73,1.96,4.37,,,,,88.98,1.48,0.66,,,84.51,21.9,,1.87,3.58,1.15,4.86,221.1,9.06,8.83,,5.58,,2.28,74.74,,,7,23461939813.298077,Other Consumer Services,Consumer Services
TDC,,43.9,3.5,,,17.9,21.3,21.5,2.9,61.67,,,48.9,0.64,0.34,0.49,27.6,0.75,6.99,53.77,57.07,2.32,8.13,,,,19.65,11.43,11.39,8.71,6.86,1.72,1.67,5.09,0.05,14.7,9.95,,12.64,21.41,14.78,2.79,43.31,60.47,6.06,,3.45,,10.47,35.38,43.81,12.6,0.88,1.59,,,,,10.68,,0.74,,,9.8,22.59,1.07,1.02,,0.72,3.5,62.81,18.28,51.32,,5.6,,12.37,48.42,,,7,4458537175.0,Packaged Software,Technology Services
TDG,46.84,61.13,,21.1,,15.4,21.3,3.8,8.9,81.48,,5.27,68.03,2.75,1.82,0.15,1304.38,3.81,201.53,35.49,57.92,5.95,,,,,27.19,25.06,52,22.98,21.1,10.2,12.13,3.68,,23.32,2.42,,33.12,12.95,20.12,12.53,1039.56,59.24,2.82,,21.84,,45.74,,48.26,40.53,4.55,9.87,,2.17,2.55,,42.45,,1.82,,,38.92,47.53,3.53,6.81,,2.8,8.02,96.04,17.93,,,16.77,,,84.54,,,10,47716878151.99999,Aerospace & Defense,Electronic Technology
TDOC,,37.34,,,,,36.2,,9.4,59.93,,,42.25,,1.25,0.73,7.11,1.66,15.97,17.2,29.97,,1.06,,,,,,8.63,,7.26,0.66,0.65,,0.43,7.51,16.09,,,,,1.28,27.76,70.8,,,,,,0.81,,,,0.47,,,,,6.26,,,,,3.68,,,0.62,,1.62,,,,,,,,,,,,,3496984702.0000005,Medical/Nursing Services,Health Services
