Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
UDMY,,56.91,,,,,,,11.3,83.68,,,65.61,1.1,1.03,32.18,8.24,1.39,,4.82,42.37,,0.05,,,,,,19.19,,,0.99,1.01,,0.38,5.26,3.41,,274.67,,321.44,9.79,13.68,59.96,,,,,,4.72,,130.83,,1.58,,,,,29.96,6.1,,824,8.41,22.36,,,,6.15,1.39,,,,,,,,8.04,,,,,1499354105.0,Packaged Software,Technology Services
UDR,9,62.93,,3.7,,10.6,,2.7,5.5,79.06,4.28,14.38,67.75,1.01,,,42.38,0.33,22.32,36.92,,5.75,1.6,,4.26,3.97,58.33,19.19,36.89,64.45,19.77,11.95,12.04,1.71,0.34,32.62,3.86,4,103.11,8.91,26.29,3.02,44.23,24.33,1.49,,8.34,,17.17,3.79,103.37,142.69,31.71,8.45,,11.42,1.95,17.76,25.89,4.91,0.83,,,16.81,24.62,28.25,1.75,3.79,0.33,1.23,178.85,3.27,3.46,,2.46,,2.27,49.86,,,10,12596028836.0,Real Estate Investment Trusts,Finance
UE,27.24,60.62,,6.3,42.8,26.8,,13.1,8.2,70.02,2.66,14.18,62.3,1.33,0.36,0.05,20.19,0.92,38.97,,67.66,3.16,1.44,,1.39,3.31,10.1,7.5,25.57,,17.14,,9.34,9.9,0.37,36.52,6.53,3.38,85.19,12.2,,2.81,17.59,67.38,1.34,,66.89,,24.65,2.04,8.11,42.06,10.78,5.54,,,,12.92,15.08,2.07,0.97,,,15.08,,6.78,1.05,2.27,0.92,9.37,318.22,13.67,27.11,,3.32,,2.59,19.95,,,10,1964581454.0,Real Estate Investment Trusts,Finance
UEC,43.63,45.96,,68.5,,,,,,66.13,,,51.59,12.06,6.13,,5.04,10.86,613.27,123.11,9.69,,,,,,,,,,2999.83,18.85,50.15,,0.89,,,,152.73,,,,0.0,38.45,,,,,,2.63,,,,49.32,,,,,,,,,36,,,,5.25,2.63,6.43,,,,,,,,,,,,1,2031111601.0,Other Metals/Minerals,Non-Energy Minerals
UFPI,20.79,51.86,,26.8,30.1,24,26.4,46,11.4,59,3.54,9.76,52.88,7.96,1.83,2.65,120.89,4.34,49.04,16.31,36.94,0.52,0.13,,0.16,1.06,10.27,8.41,9.68,,,0.61,0.95,9.74,0.75,9.81,9.18,1.12,16.29,26.71,,,69.52,19.58,45.57,,7.03,,8.43,2.38,15.64,15.64,0.48,1.03,,0.45,0.31,,10.78,1.41,1.87,201.48,4.87,8.28,10.01,0.63,0.83,2.84,3.18,12.06,34.43,18.47,16.24,,16.75,,3.09,23.07,,,10,6328790641.0,Forest Products,Non-Energy Minerals
UFPT,89.58,59.68,,16.7,,40.1,50.4,13.6,29.9,64.51,,48.82,60.86,16.19,0.32,0.35,325.71,3.13,86.22,29.39,54.51,0.65,0.16,,,,41.47,34.79,59.36,,,,6.12,2.41,0.73,10.31,1.72,,47.22,20.8,,,159.09,28.02,21.96,,11.87,,15.23,8.06,50.73,49.38,2.33,6.02,,1.96,4.68,,58.48,6.44,3.82,,50.03,47.36,63.87,1.98,4.59,18.91,1.63,12.19,37.55,17.51,17.4,,15.08,,0.98,106.44,,,10,1248563809.0,Industrial Specialties,Process Industries
UGI,5.59,59.49,,0.5,3.9,,2.1,,10.8,73.82,8.67,,63.42,1.36,0.1,0.03,24.61,0.91,43.12,62.12,49.91,3.86,1.48,,0.46,6.07,9.66,6.7,26.9,12.25,8.48,1.97,1.63,10.35,0.31,6.06,8.46,6.07,8.16,12.88,2.16,2.44,27.55,53.2,3.2,,9.13,,17.08,1.13,7.89,7.55,,0.71,,,,,11.73,1.19,0.65,,,4.08,9.88,,0.71,4.22,0.71,4.37,14.17,9.34,14.84,,6.71,,7.91,9.32,,,9,5117566538.0,Wholesale Distributors,Distribution Services
UGIC,,45.93,,0.5,3.9,,2.1,,10.8,45.38,17.93,15.28,44.14,1.36,0.1,0.03,57.78,0.91,43.12,62.12,49.91,3.86,1.48,,,12.55,9.66,6.7,26.9,,,,1.63,10.35,0.31,,8.45,12.55,8.16,12.88,2.16,2.44,0.0,53.2,3.2,,9.13,,17.08,1.13,7.89,7.56,,0.71,,,,,11.79,,,,,4.09,9.93,,,,0.71,4.37,14.17,9.34,14.84,,6.71,,7.91,9.32,,,9,5117566538.0,Wholesale Distributors,Distribution Services
UGP,15.19,56.8,22.7,45.4,46.6,35.1,56.8,4.1,19.1,55.89,5.15,,58.45,4.74,0.41,0.27,4.34,1.55,12.47,14.62,12.87,2.08,1.06,,0.27,2.91,5.64,4.71,12.89,8.46,6.23,0.28,0.27,17.73,0.37,2.22,11.94,2.91,12.47,25.34,,2.23,3.05,7.85,2.8,,2.2,,3.96,1.8,8.46,8.88,0.72,0.21,,,,,9.1,0.95,0.93,,,5.92,9.51,0.39,0.71,2.1,1.16,7.7,61.36,22.66,21.33,,13.97,,0.66,14.97,,,10,4256334029.51,Specialty Stores,Retail Trade
UHAL,14.56,64.14,1.3,15.5,,5.7,,,7.4,74.05,,,67.77,1.67,0.66,0.18,69.7,1.08,72.8,357.69,14.15,3.39,0.86,,,,17.4,9.5,,,,3.16,3.15,5.75,0.38,,,,23,7.51,,,59.13,85.94,3.67,,10.07,,17.09,1.79,25.63,22.87,1.67,2.46,,1.2,,,,1.35,1.19,,,9.49,,1.68,,1.79,0.99,2.99,7.74,5.89,8.01,,4.35,,1.78,17,,,10,10713303014.0,Finance/Rental/Leasing,Finance
UHAL.B,14.7,66.17,1.3,15.5,,5.7,,,7.4,81.26,0.29,,71.78,1.67,0.66,0.18,66.77,1.08,72.8,357.69,14.15,3.39,0.86,,0.06,0.29,17.4,9.5,,,,3.16,3.15,5.75,0.38,,,0.3,22.04,7.51,,,57.49,85.94,3.67,,10.07,,17.09,1.79,24.55,21.91,1.6,2.43,,1.15,,,,1.35,1.2,,,9.52,,1.68,,1.79,0.99,2.99,7.74,5.89,8.01,,4.35,,1.78,17.03,,,10,10713303014.0,Finance/Rental/Leasing,Finance
UHS,40.94,76.1,7.6,7.2,58.7,3.8,,,14.7,86.85,0.79,10.73,80.22,3.38,0.06,0.03,227.8,1.28,50.49,373.23,53.63,2.5,0.77,,0.06,0.35,14.08,10.05,24.05,12.51,9.1,1.28,1.33,7.1,0.46,5.55,5.48,0.35,14.3,10.69,22.67,6.95,179.22,89.58,7.05,,6.22,,9.6,2.34,16.73,16.63,2.82,1.04,,1.14,1.49,,18.63,2.1,0.96,,,9.21,14.28,2.42,1.06,5.98,1.17,6.7,19.28,11.98,15.05,,9.27,,3.78,20.98,,,10,7838378461.000001,Hospital/Nursing Management,Health Services
UI,5.36,62.58,1.7,25.5,26,7.7,5.1,,17.9,71.03,1.34,32.38,64.26,9.07,0.4,0.11,181.04,3.95,211.82,37.03,32.14,1.77,35.83,,0.42,1.34,22.97,22.15,37.49,,,4.99,6.06,4.35,0.02,16.17,2.87,1.34,23.39,10.48,12.01,5.44,307.76,38.65,6.45,,18.3,,26.39,416,30.8,30.8,1.88,5.63,,0.91,2.83,,34.81,26.7,0.83,,,33.16,43.2,4.01,2.43,517.26,1.84,26,58.04,49.13,,,38.88,,0.41,32.33,,,10,9666660723.000002,Telecommunications Equipment,Electronic Technology
UL,14.84,63.34,1.7,5.9,0.4,3.4,,,5.1,68.03,3.34,13.3,63.64,3.54,0.24,0.22,61.8,0.77,58.87,114.29,40.52,2.33,1.43,,0.6,3.01,15.55,13.52,21.21,14.59,12.71,2.63,2.79,6.43,0.25,12.52,5.31,3.01,19.98,3.33,7.15,2.64,58.01,42.24,8.96,,11.01,,17.35,6.91,21.71,20.17,,2.32,,,,,18.61,,1,,,14.86,13.99,,1.8,,0.56,8.51,99.79,20.43,34.46,,11.73,,4.02,20.53,,,10,127627240896.0664,Household/Personal Care,Consumer Non-Durables
ULCC,,46.33,,16.4,,,,16,41,66.26,,,53.29,0.55,0.36,0.16,3.5,0.52,7.77,12.74,9.82,131.97,7.87,,,,,135.87,,12.1,9.72,0.98,1.17,,0.09,,,,11.67,,128.42,15.06,12.21,4.51,,,,,,1.5,,,,0.21,,,,,,,,,,,,,,1.59,0.48,,,,,,,,,,,,5,1222563093.0,Airlines,Transportation
ULTA,,59.42,4.9,9.9,,49.1,75.4,21.7,27.6,75.58,,,66.32,6.73,0.33,0.28,380.92,1.76,100.85,29.06,6.33,1,0.82,,,,11.52,10,20.76,11.85,10.12,1.65,1.68,8.68,0.41,8.09,5.03,,14.83,24.5,6.16,4.99,576.96,38.91,,,11.13,,14.58,7.92,14.86,14.76,0.77,1.67,,0.43,0.59,,20.38,2.29,0.62,,,14.06,27.64,0.62,1.33,7.96,0.54,22.81,45.76,42.54,58.86,,30.61,,5.5,26.81,,,10,20359492785.0,Specialty Stores,Retail Trade
UNF,9.05,54.09,0.4,5.2,7.4,,,,7.9,53.94,2.94,10.45,52.46,5.99,0.46,1.82,185.17,3.28,94.06,20.79,44.37,0.23,0.03,,0.19,0.7,20.27,11.11,34.93,16.87,9.8,1.37,1.42,4.93,0.78,4.07,2.79,0.71,22.25,,17.4,4.54,214.03,34.34,,,5.45,,7.02,1.66,27.03,27.03,,1.48,,,,,36.1,1.78,0.83,,11.18,13.08,28.13,,1.37,2.65,1.78,4.95,12.34,7.11,6.33,,5.59,,0.75,23.26,,,10,3098569810.0,Other Consumer Services,Consumer Services
UNFI,,49.21,,12.5,,43.9,,,0.3,54.78,,,49.65,4.45,0.02,0.01,13.37,1.51,33.3,24.95,11.4,14.39,2.16,,,,,17.34,,29.11,7.81,0.14,0.14,,0.22,,,,23.46,10.16,,1.39,39.87,13.4,0.29,,,,0.13,0.47,,,,0.03,,,,,,,0.28,,,2.93,,,0.26,0.8,0.55,,,,,,0.52,,,16.3,,,8,1101694915.0,Food Distributors,Distribution Services
UNH,13.59,61.57,0.8,11.5,14.7,13.7,14.2,9.4,13.8,57.5,2.79,8.31,60.12,3.73,0.3,0.42,578.07,0.88,,78.69,21.1,2.71,0.84,,0.29,1.33,24.46,20.93,93.45,16.29,14.78,1.45,1.52,4.09,0.31,1.63,1.16,1.45,20.87,13.52,11.93,7.96,608.93,22.63,7.97,,3.7,,7.3,5.96,38.33,21.87,1.61,1.42,,0.71,2.91,,86.75,,1.2,,,56.06,,2.24,1.67,,0.88,5.01,220.86,13.61,16.34,,8.68,,0.68,36.38,,,10,450832710654.0,Managed Health Care,Health Services
UNIT,,61.43,,,,81.6,,29.9,,64.44,6.24,,62.37,,0.07,0.02,4.4,0.18,,,44.14,8.78,,,1.31,13.65,19.16,10.22,,10.16,7.27,5.87,5.9,5.22,,,,13.65,9.28,6.12,23.2,2.66,6.36,,1.31,,,,51.56,,,9.65,,0.95,,,,2.36,,,,,,3.2,,1.67,,,0.18,,8.65,10.49,,,2.96,,,,,,4,1248341455.0,Real Estate Investment Trusts,Finance
UNP,8.19,60.63,3.2,,10.3,8.6,8.6,,11.2,68.82,3.6,,63.09,3.91,0.27,0.04,245.73,1.05,20.95,23.89,30.58,2.74,2.01,,0.51,2.12,18.66,15.03,37.52,18.71,15,7.52,7.55,5.36,0.24,20.12,3.24,2.19,22.05,10.51,11.45,3.79,237.83,44.69,7.16,,26.9,,38.82,9.09,23.07,23.9,3.23,6.16,,1.57,1.53,,30.85,3.19,1.18,,,17.57,25.69,3.36,2.02,9.56,0.86,9.7,16.81,15.73,43.8,,10.99,,3.03,23.47,,,10,130009196089.99998,Railroads,Transportation
UPS,,44.16,0.4,198.8,17.1,34.9,14.6,0.6,2.9,48.77,9.36,,46.27,3.4,0.43,0.25,127.9,1.25,4.43,28.68,39.86,2.4,1.55,,0.9,5.08,17.26,11.81,28.04,15.23,10.69,1.41,1.46,5.79,0.25,5.19,4.24,5.09,17.26,21,,3.75,164.25,17.26,9.07,,5.87,,8.24,6.44,20.86,17.62,1.03,1.23,,1.01,1.21,,23.63,2.99,0.79,,,10.99,22.59,1.17,1.45,11.45,1.25,7.54,18.52,13.95,29.05,,9.98,,4.6,16.19,,,10,137130671852.00002,Air Freight/Couriers,Transportation
UPWK,,42.03,,5,,,,5.6,16.8,48.35,,,42.91,2.5,1.75,1.36,9.7,3,,9.38,45.21,20.73,1.01,,,,581.59,63.57,19.75,8.29,7.71,1.5,1.51,0.17,0.36,7.8,4.53,,10.5,,35.52,11.23,15.41,76.18,71.34,,10,,6.82,3.54,17.64,15.65,,1.91,,,,,23.51,1.92,,,6.14,18.51,1666.57,,3.43,5.33,3,7.53,2.58,0.27,21.36,,21.31,,16.37,,,,1,1781812238.0000002,Personnel Services,Commercial Services
URBN,30.31,47.28,1.7,14.7,,66.8,587.5,36.7,16,59.24,,6.66,50.05,3.5,0.47,0.45,41.48,1.33,63.36,29.89,5.81,2.15,0.5,,,,11.07,8.71,13.42,10.31,7.53,0.79,0.83,9.03,0.52,6.18,8.36,,11.4,18.23,8.46,5.32,35.94,33.44,,,5.66,,7.24,1.79,13.25,12.35,1.99,0.72,,,,,11.78,0.99,0.93,,,7.21,38.71,0.8,1.19,1.79,0.77,7.35,16.84,12.9,14.63,,9.68,,0.37,18.44,,,10,3160823739.0,Apparel/Footwear Retail,Retail Trade
URI,58.82,56.33,2.3,24.3,,22.8,42.2,,21.3,66.71,0.88,11.44,58.76,3.09,0.12,0.03,724.75,0.81,8.71,47.38,55.06,2.03,1.68,,0.16,0.88,15.07,8.9,67.83,13.86,8.49,4,4.12,6.64,0.3,6.07,1.87,0.9,16.49,18.1,13.13,5.25,547.65,40.75,6.13,,17.36,,27.31,5.8,19.15,19.09,1.2,3.31,,0.55,4.4,,54.95,7.19,1.77,,,10.28,15.6,1.15,2.78,60.9,0.76,9.76,24.34,17.88,32.24,,12.34,,1.16,36.44,,,10,30864460258.0,Finance/Rental/Leasing,Finance
USAC,17.36,41.77,,,,,,,6.8,44.94,9.6,,43.25,1.23,,,21.82,1.25,76.51,24.06,39.12,4.72,23.2,,3.89,9.6,18.42,9.54,201.18,16.17,9.12,5.34,5.56,5.43,0.04,2.76,0.98,9.6,27.52,,73.43,,22.37,38.63,1.5,,9.77,,30.28,23.64,41.04,40.28,,2.54,,,,,117.57,,0.93,,,7.64,16.34,,2.23,,0.61,3.22,11.86,10.67,47.7,,10.26,,,,,,5,2174902016.0,Oilfield Services/Equipment,Industrial Services
USFD,30.21,70.55,,6.6,,49.8,,48.4,11,84.05,,4.54,76.77,4.16,0.12,0.08,58.43,1.29,19.05,26.59,19,3.45,0.98,,,,18.41,13.03,24.8,13.51,10.64,0.49,0.5,5.43,0.37,2.05,5.26,,18.78,15.13,26.98,5.54,41.63,17.26,3.28,,1.42,,2.87,2.86,27.82,20.79,5.07,0.39,,,,,19.47,,,,,13.17,18.69,1.8,1.67,,0.81,3.92,33.19,9.95,10.93,,7.91,,1.94,43.28,,,8,10019306849.0,Food Distributors,Distribution Services
USLM,97.83,55.14,,17,7.7,26,35.7,11.4,20,68.55,0.36,62.27,57.96,34.25,15.81,45.89,78.69,21.29,52.51,15.8,53.41,0.04,0.01,,0.06,0.23,20.3,16.32,28.43,,,,6.92,4.93,0.91,24.35,3.12,0.26,,21.89,,,41.1,40.57,,,29.86,,34.1,5.1,26.09,26.09,1.27,7.82,,,,,32.02,2.43,2.5,12.53,8.77,22.45,29.5,1.17,2.68,5.1,19.35,19.46,41.47,23.07,21.73,,32.87,,0.24,56.61,,,10,1161645001.0,Construction Materials,Non-Energy Minerals
USM,43.18,49.09,0.4,2,,,,39.7,,54.84,,72.25,50.39,1.35,0.22,0.05,52.67,1.55,39.55,60.15,85.07,3.91,0.83,,,,24.48,8.24,24.85,23.97,8.39,2.15,2.12,4.08,0.44,8.54,7.24,,97,,17.5,,28.43,56.64,0.99,,1.88,,4.84,0.97,64.23,52.67,,1.19,,,,,13.87,,1.52,,,4.65,,,2.67,,1.39,0.67,8.55,3.39,1.56,,0.99,,4.95,36.08,,,9,3505305808.0,Wireless Telecommunications,Communications
USNA,,43.34,3.1,7.4,,,,,,55.06,,,46.71,7.27,3.2,251.84,39.92,4.03,132.85,18.91,,0.01,,,,,4.43,3.63,7.08,,,0.48,0.48,22.57,0.81,6.77,7.79,,16,5.75,,6.89,54.33,80.77,289.82,,6.29,,9.64,1.48,13.96,13.96,,0.86,,,,,12.86,1.01,0.55,3.57,2.54,10.32,16.69,,0.54,1.63,3.44,8.89,97.36,18.68,11.25,,15.69,,1.55,8.08,,,10,1147873973.0,Pharmaceuticals: Other,Health Technology
USPH,,34.65,,13.9,75.2,,,,9,36.4,4.76,,33.75,3.3,1.05,0.44,83.11,1.88,,3.03,35.91,3.69,0.53,,0.71,2.1,25.78,19.65,20.38,,19.02,2.09,2.2,3.88,0.47,10.78,5.4,2.12,29.23,3.03,10.4,6.37,100.71,19.23,8.24,,2.01,,10.58,2.59,45.66,33.92,,1.99,,,,,18.49,,0.84,,,16.31,87.46,,1.23,,1.88,1.25,36.12,5.86,2.6,,6.06,,3.86,34.77,,,10,1405360583.0,Medical/Nursing Services,Health Services
UTHR,42.41,66.03,,18.6,,20.4,19.2,,12.1,78.29,,50.18,69.89,12,3.57,5.94,351.61,4.35,144.12,7,39.29,0.33,0.09,,,,8.9,8.54,14.76,9.26,8.76,4.53,4.95,11.24,0.85,33.55,5.61,,14.29,22.73,11.25,11.43,308.04,88.85,22.72,,40.87,,48.28,2.74,16.16,16.16,,6.62,,,,,19.75,1.42,1.39,8.03,6.02,15.66,18.33,,1.7,2.8,4.18,15.68,123.51,23.9,19,,25.08,,7.53,25.33,,,9,10336444908.0,Pharmaceuticals: Major,Health Technology
UTZ,5.61,59.9,,2,,,,,,66.31,1.35,,63.8,1.24,0.32,0.08,17.1,1.69,42.29,47.55,34.86,5.28,1.28,,1.66,1.35,24.14,13.29,269.66,16.56,10.01,1.4,1.55,4.14,0.26,0.58,0.59,1.37,24.05,,,2.71,16.81,33.57,1.01,,0.29,,3.67,2.02,566.33,121.36,,0.99,,,,,164.95,,,,,17.46,39.06,,,,1.21,0.15,21.73,3.66,0.61,,0.56,,7.11,,,,1,2013227576.0,Food: Specialty/Candy,Consumer Non-Durables
UUUU,,43.4,,28.3,,,2.6,,160.4,68.6,,,49.7,21.67,23.25,139.87,4.86,28.28,540.94,27.41,41,,,,,,,,,,,10.7,13.2,,0.94,,,,75.05,,,,21.56,55.53,,,,,,2.08,,,,17.17,,,,,,,1.34,5.4,4.3,,,,,2.09,25.09,,,,,,,,,,,,2,1332454810.021127,Other Metals/Minerals,Non-Energy Minerals
UVV,7.66,57.06,,3.1,1.3,13.5,6.1,,11.1,57.11,6.5,2.21,57.01,2.75,0.12,0.08,52.81,2.6,206.53,13.97,61.02,4.11,0.87,,0.62,6.09,10.08,8.12,,,,,0.86,9.92,0.47,,,6.15,,8.72,,,63.37,19.29,3.24,,4.31,,8.19,0.92,10.87,10.21,1.13,0.47,,,,,,0.72,0.74,,2.25,,,0.92,1.27,1.15,0.96,4.18,11.47,10.96,8.66,,7.11,,1.18,12.2,,,10,1176643998.0,Tobacco,Consumer Non-Durables
V,10.86,57.29,0.8,8.5,14.5,17,20.3,29.4,16.8,76.35,1.64,,64.03,7.74,0.74,0.81,268.2,1.37,,17.65,24.82,0.83,0.52,,0.21,0.78,22.12,21.22,27.79,19.63,18.85,13.41,15.09,4.52,0.44,54.3,3.63,0.78,24.19,15.94,12.65,9.93,285.95,80.18,36.08,,54.72,,66.95,13.68,28.68,27.74,2.37,15.68,,1.05,0.84,,28.95,,0.98,,,27.14,109.23,2.09,2.15,,1.37,21.01,674.52,34.88,48.33,,27.15,,3.66,45.61,,,10,490664581454.0001,Miscellaneous Commercial Services,Commercial Services
VAC,,41.1,4.9,1.5,75.5,,,,15.9,52.71,7.87,0.84,44.17,1.28,0.18,0.04,72.4,3.29,79.5,30.36,16.77,9.36,2.21,,0.5,4.14,17.96,13.4,48.64,5.45,7.48,1.46,1.59,5.57,0.25,3.27,6.25,4.19,10.16,8.64,,4.87,146.53,37.37,3.2,,3.42,,10.73,1.04,16.66,11.76,,0.63,,,,,19.63,,0.42,,,12.67,16.47,,0.72,,2.73,1.67,32.96,4.96,6.7,,3.54,,0.21,18.51,,,9,3743958373.999999,Other Consumer Services,Consumer Services
VAL,3.03,29.19,1.2,,,,,,49.2,16.39,,15.69,23.82,2.41,0.56,0.35,60.44,1.73,,76.91,77.68,2.77,0.53,,,,16.82,12.39,,12.9,10.13,2.16,2.49,5.95,0.49,,,,14,,,23.42,97.88,13.88,2.23,,49.34,,8.75,2.01,4.37,4.4,,2.16,,,,,,0.63,,,,24.52,,,,2.01,1.73,26.02,20.51,9.54,59.33,,29.17,,,,,,2,5599386956.0,Contract Drilling,Industrial Services
VALE,,51.77,5.7,7.8,26.4,11.5,,,5.7,70.1,60.99,,58.84,1.56,0.48,0.37,10.64,1.08,72.57,76.65,25.89,1.31,0.48,,0.57,13.06,4.41,3.91,8.88,4.1,3.3,1.4,1.34,22.68,0.43,16.52,15.01,16.68,4.77,38.22,5.26,2.15,12.62,40.63,8.53,,23.18,,35.53,1.26,4.7,4.3,0.13,1.19,,,,,7.41,0.6,0.75,,,3.92,6.34,0.19,0.33,1.74,0.73,10.83,27.08,16.84,25.72,,16.62,,11.92,8.25,,,8,61277974290.39,Steel,Non-Energy Minerals
VCEL,54.76,52.8,,17.2,,,,,16.5,70.79,,4.11,57.01,9.9,2.34,1.07,48.09,4.5,78.28,110.96,79.74,13.24,0.39,,,,1039.9,319.07,,,,9.56,10.74,0.1,0.65,,,,441.19,,,24.22,43.29,70.42,,,0.37,,,9.68,4809,4809,,10.78,,,,,,46.24,1.57,,36.99,53.92,,,8.74,9.94,4.16,0.23,1.28,0.73,0.36,,,,,,,,1,1633650967.0,Pharmaceuticals: Major,Health Technology
VCTR,55.03,60.33,1.6,16.1,77.2,9,5.2,13.1,4.6,75.51,2.57,39.75,65.38,2.74,0.61,0.12,52.8,1.16,,57.73,39.06,2.33,0.87,,0.33,2.57,11.02,10.1,12.77,,,4.83,5.01,9.07,0.44,39.23,9.82,3.1,10.97,28.2,15.08,15.09,36.03,56.9,4.83,,27.87,,45.31,3.03,14.77,12.89,0.46,4.11,,,,,10.48,,,,,10.38,10.3,0.57,0.69,,1.16,9.32,2006.19,16.92,22.06,,12.68,,4.32,,,,8,2179535476.0000005,Investment Managers,Finance
VECO,40.27,47.18,,13.3,,,,,9.7,58.58,,18.55,51.01,3.2,1.49,0.97,38.07,3.52,225.77,49.76,57.69,2.55,0.44,,,,21.68,17.19,74.84,,15.58,2.97,3.02,4.61,0.58,4.04,1.31,,20.99,,11.97,8.5,28.07,43.66,7.59,,11.83,,12.15,3.02,27,22.93,,3.25,,,,,77.84,2.19,1.6,,10.91,40.84,1153.65,,3.06,4.7,2.32,6.72,32.34,9.84,12.45,,9.73,,,,,,2,1501608189.0,Electronic Production Equipment,Electronic Technology
VEEV,,67.79,,24.6,,3.7,18.1,17.6,16.6,83.92,,,74.39,16.68,3.9,85.48,201.44,4.29,,20.69,66.38,0.1,0.01,,,,50.86,47.79,22.75,27.62,26.83,9.83,10.69,1.97,0.79,46.99,3.73,,32.67,14.37,15.74,13.06,236.01,72.48,,,22.34,,21.02,6.4,57.13,35.67,2.49,12.77,,1.08,0.82,,27.19,3.5,0.86,9.39,8.25,27.19,,3.14,2.26,7.41,4.29,10.08,500.24,11.68,12.63,,22.78,,0.01,96.35,,,10,33578685230.000008,Packaged Software,Technology Services
VERX,74.34,44.98,,1.7,,,46,,9.8,38.84,,54.78,42.04,4.93,0.76,0.95,35.73,1.17,,35.84,77.17,4.17,1.51,,,,3794.18,66.1,70.34,,,,9.03,0.03,0.23,12.84,1.43,,68.06,,,15.65,24.47,61.55,0.29,,3.2,,0.24,23.83,275.15,71.54,,9.08,,,,,70.83,,,,,35.66,93.64,,,,1.17,2.48,1.26,0.41,8.37,,,,,,,,1,3164823235.0,Packaged Software,Technology Services
VET,,43.65,,47.4,,,,46.6,19.4,42.72,3.2,1.01,44.76,0.04,0.39,0.27,10.02,1.09,12.41,131.6,49.62,,0.36,,1.72,3.2,,,4.45,,,1.35,1.34,,0.46,30.4,30.5,3.45,9.63,20.12,7.8,,11.12,49.63,2.96,,,,11.43,0.76,,52.74,,1.04,,,,,3.37,1.35,0.51,,,2.05,,,0.26,0.76,1.02,,,,,,4.11,,15.99,43.57,,,6,2512479944.5730824,Oil & Gas Production,Energy Minerals
VFC,,55.84,0.3,,,,,,4.5,51.65,1.72,2.57,53.72,1.06,0.14,0.09,17.03,0.99,166.62,77.09,47.94,24.11,5.13,,1.91,3.36,,43.98,18.47,25.82,16.49,1.3,1.26,,0.12,6.84,10.61,2.1,23.75,,87.67,,22.89,51.85,1.56,,,,3.77,4.77,,56.96,,0.63,,,,,9.4,,0.27,,,7.59,,,1.06,,0.51,,,,,,10.04,,6.86,8.56,,,8,7061850233.999999,Apparel/Footwear,Consumer Non-Durables
VFS,,46.21,,,,,,,28.3,56.76,,,48.62,,0.02,0.04,3.84,0.29,199.54,98.01,6.32,,,,,,,,,,,,9.94,,,,,,,,12.51,82.47,0.0,,,,,,,,,,,6.57,,,,,,,,,,,,,,,0.13,,,,,,,,0.56,,,,,82742008400.00002,Motor Vehicles,Consumer Durables
VGR,11.58,84.1,,,,3.7,13.2,,4.3,93.35,2.6,6.56,88.37,2.68,1.9,0.38,15.13,2.43,37.92,2.99,7.18,3.6,,,0.64,5.3,8.08,7.94,15.21,,,2.14,2.15,12.38,,14.14,8.44,5.3,11.53,17.39,,,11.79,33.38,3.32,,14.05,,25.22,,12.01,12.15,3.47,1.62,,,,,11.54,,1.44,,,11.21,13.63,1.76,2.1,,2.06,19.27,703.01,48.57,,,59.91,,6.38,17.8,,,10,1687195163.0,Tobacco,Consumer Non-Durables
